employee_id,absence_reason_code,absence_month,weekday_code,season_indicator,commute_cost,commute_distance,years_at_company,employee_age,daily_workload,performance_target,disciplinary_action,education_level,dependents,alcohol_consumption,tobacco_use,pet_count,body_weight_kg,body_height_cm,bmi_score,absence_duration_hours,engagement_level,bmi_category,age_group,tenure_group,health_risk_score,commute_burden,is_friday,is_monday,workload_per_performance,lifestyle_blend,age_workload_interaction,no_justification,high_dependents,predicted_engagement_level,predicted_engagement_label
34,7,10,2,4,118,10,10,37,265.017,88,0,1,0,0,0,0,83,172,28,3,1,2,1,1,0,1180,0,1,3.011556475959491,0,9805.628999999999,0,0,1,Moderately Engaged
13,22,10,2,4,369,17,12,31,265.017,88,0,1,3,1,0,0,70,169,25,8,1,1,1,2,1,6273,0,1,3.011556475959491,25,8215.527,0,1,1,Moderately Engaged
3,28,10,4,4,179,51,18,38,265.017,88,0,1,0,1,0,0,89,170,31,1,1,3,1,2,2,9129,0,0,3.011556475959491,31,10070.646,0,0,1,Moderately Engaged
22,1,10,4,4,179,26,9,30,265.017,88,0,3,0,0,0,0,56,171,19,26,2,1,0,1,0,4654,0,0,3.011556475959491,0,7950.51,0,0,1,Moderately Engaged
5,0,10,4,4,235,20,13,43,265.017,88,1,1,1,1,0,0,106,167,38,0,0,3,2,2,2,4700,0,0,3.011556475959491,38,11395.731,1,0,0,Highly Engaged
11,19,10,5,4,289,36,13,33,265.017,88,0,1,2,1,0,1,90,172,30,16,2,2,1,2,2,10404,0,0,3.011556475959491,30,8745.561,0,0,2,At-Risk
20,28,10,6,4,260,50,11,36,265.017,88,0,1,4,1,0,0,65,168,23,3,1,1,1,2,1,13000,1,0,3.011556475959491,23,9540.612,0,1,1,Moderately Engaged
5,0,10,6,4,235,20,13,43,265.017,88,1,1,1,1,0,0,106,167,38,0,0,3,2,2,2,4700,1,0,3.011556475959491,38,11395.731,1,0,0,Highly Engaged
5,23,10,2,4,235,20,13,43,265.017,88,0,1,1,1,0,0,106,167,38,2,1,3,2,2,2,4700,0,1,3.011556475959491,38,11395.731,0,0,1,Moderately Engaged
5,23,10,2,4,235,20,13,43,265.017,88,0,1,1,1,0,0,106,167,38,2,1,3,2,2,2,4700,0,1,3.011556475959491,38,11395.731,0,0,1,Moderately Engaged
36,28,10,3,4,118,13,18,50,265.017,88,0,1,1,1,0,0,98,178,31,1,1,3,2,2,2,1534,0,0,3.011556475959491,31,13250.85,0,0,1,Moderately Engaged
15,28,10,3,4,291,31,12,40,265.017,88,0,1,1,1,0,1,73,171,25,4,1,1,1,2,1,9021,0,0,3.011556475959491,25,10600.68,0,0,1,Moderately Engaged
22,23,10,5,4,179,26,9,30,265.017,88,0,3,0,0,0,0,56,171,19,16,2,1,0,1,0,4654,0,0,3.011556475959491,0,7950.51,0,0,1,Moderately Engaged
36,28,10,5,4,118,13,18,50,265.017,88,0,1,1,1,0,0,98,178,31,1,1,3,2,2,2,1534,0,0,3.011556475959491,31,13250.85,0,0,1,Moderately Engaged
10,10,10,2,4,361,52,3,28,265.017,88,0,1,1,1,0,4,80,172,27,8,1,2,0,0,1,18772,0,1,3.011556475959491,27,7420.476,0,0,1,Moderately Engaged
20,0,10,3,4,260,50,11,36,265.017,88,1,1,4,1,0,0,65,168,23,0,0,1,1,2,1,13000,0,0,3.011556475959491,23,9540.612,1,1,0,Highly Engaged
15,0,10,3,4,291,31,12,40,265.017,88,1,1,1,1,0,1,73,171,25,0,0,1,1,2,1,9021,0,0,3.011556475959491,25,10600.68,1,0,0,Highly Engaged
30,0,10,3,4,157,27,6,29,265.017,88,1,1,0,1,1,0,75,185,22,0,0,1,0,1,2,4239,0,0,3.011556475959491,23,7685.4929999999995,1,0,0,Highly Engaged
22,1,10,4,4,179,26,9,30,265.017,88,0,3,0,0,0,0,56,171,19,5,1,1,0,1,0,4654,0,0,3.011556475959491,0,7950.51,0,0,1,Moderately Engaged
22,7,10,4,4,179,26,9,30,265.017,88,0,3,0,0,0,0,56,171,19,5,1,1,0,1,0,4654,0,0,3.011556475959491,0,7950.51,0,0,1,Moderately Engaged
36,23,10,5,4,118,13,18,50,265.017,88,0,1,1,1,0,0,98,178,31,1,1,3,2,2,2,1534,0,0,3.011556475959491,31,13250.85,0,0,1,Moderately Engaged
34,11,11,2,4,118,10,10,37,284.031,97,0,1,0,0,0,0,83,172,28,8,1,2,1,1,0,1180,0,1,2.9281543373036767,0,10509.147,0,0,1,Moderately Engaged
33,23,11,2,4,248,25,14,47,284.031,97,0,1,2,0,0,1,86,165,32,2,1,3,2,2,1,6200,0,1,2.9281543373036767,0,13349.457,0,0,1,Moderately Engaged
3,6,11,3,4,179,51,18,38,284.031,97,0,1,0,1,0,0,89,170,31,8,1,3,1,2,2,9129,0,0,2.9281543373036767,31,10793.178,0,0,1,Moderately Engaged
20,28,11,6,4,260,50,11,36,284.031,97,0,1,4,1,0,0,65,168,23,3,1,1,1,2,1,13000,1,0,2.9281543373036767,23,10225.116,0,1,1,Moderately Engaged
15,23,11,2,4,291,31,12,40,284.031,97,0,1,1,1,0,1,73,171,25,1,1,1,1,2,1,9021,0,1,2.9281543373036767,25,11361.24,0,0,1,Moderately Engaged
23,1,11,2,4,378,49,11,36,284.031,97,0,1,2,0,1,4,65,174,21,8,1,1,1,2,1,18522,0,1,2.9281543373036767,1,10225.116,0,0,1,Moderately Engaged
14,11,11,2,4,155,12,14,34,284.031,97,0,1,2,1,0,0,95,196,25,26,2,1,1,2,1,1860,0,1,2.9281543373036767,25,9657.054,0,0,2,At-Risk
5,26,11,2,4,235,20,13,43,284.031,97,0,1,1,1,0,0,106,167,38,8,1,3,2,2,2,4700,0,1,2.9281543373036767,38,12213.333,0,0,1,Moderately Engaged
18,0,11,3,4,330,16,4,28,284.031,97,1,2,0,0,0,0,84,182,25,0,0,1,0,0,0,5280,0,0,2.9281543373036767,0,7952.868,1,0,0,Highly Engaged
1,18,11,4,4,235,11,14,37,284.031,97,0,3,1,0,0,1,88,172,29,1,1,2,1,2,0,2585,0,0,2.9281543373036767,0,10509.147,0,0,1,Moderately Engaged
34,11,11,4,4,118,10,10,37,284.031,97,0,1,0,0,0,0,83,172,28,3,1,2,1,1,0,1180,0,0,2.9281543373036767,0,10509.147,0,0,1,Moderately Engaged
1,25,11,5,4,235,11,14,37,284.031,97,0,3,1,0,0,1,88,172,29,2,1,2,1,2,0,2585,0,0,2.9281543373036767,0,10509.147,0,0,1,Moderately Engaged
3,28,11,5,4,179,51,18,38,284.031,97,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,0,2.9281543373036767,31,10793.178,0,0,1,Moderately Engaged
24,13,11,6,4,246,25,16,41,284.031,97,0,1,0,1,0,0,67,170,23,8,1,1,2,2,1,6150,1,0,2.9281543373036767,23,11645.271,0,0,1,Moderately Engaged
15,12,11,6,4,291,31,12,40,284.031,97,0,1,1,1,0,1,73,171,25,4,1,1,1,2,1,9021,1,0,2.9281543373036767,25,11361.24,0,0,1,Moderately Engaged
24,13,11,2,4,246,25,16,41,284.031,97,0,1,0,1,0,0,67,170,23,8,1,1,2,2,1,6150,0,1,2.9281543373036767,23,11645.271,0,0,2,At-Risk
3,28,11,3,4,179,51,18,38,284.031,97,0,1,0,1,0,0,89,170,31,1,1,3,1,2,2,9129,0,0,2.9281543373036767,31,10793.178,0,0,1,Moderately Engaged
20,10,11,4,4,260,50,11,36,284.031,97,0,1,4,1,0,0,65,168,23,8,1,1,1,2,1,13000,0,0,2.9281543373036767,23,10225.116,0,1,1,Moderately Engaged
20,15,11,6,4,260,50,11,36,284.031,97,0,1,4,1,0,0,65,168,23,8,1,1,1,2,1,13000,1,0,2.9281543373036767,23,10225.116,0,1,1,Moderately Engaged
23,0,11,6,4,378,49,11,36,284.031,97,1,1,2,0,1,4,65,174,21,0,0,1,1,2,1,18522,1,0,2.9281543373036767,1,10225.116,1,0,0,Highly Engaged
7,0,11,3,4,279,5,14,39,284.031,97,1,1,2,1,1,0,68,168,24,0,0,1,1,2,2,1395,0,0,2.9281543373036767,25,11077.209,1,0,0,Highly Engaged
3,23,11,5,4,179,51,18,38,284.031,97,0,1,0,1,0,0,89,170,31,1,1,3,1,2,2,9129,0,0,2.9281543373036767,31,10793.178,0,0,1,Moderately Engaged
28,12,12,2,4,225,26,9,28,236.629,93,0,1,1,0,0,2,69,169,24,3,1,1,0,1,0,5850,0,1,2.544397575871228,0,6625.612,0,0,1,Moderately Engaged
3,28,12,2,4,179,51,18,38,236.629,93,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,1,2.544397575871228,31,8991.902,0,0,1,Moderately Engaged
3,28,12,2,4,179,51,18,38,236.629,93,0,1,0,1,0,0,89,170,31,1,1,3,1,2,2,9129,0,1,2.544397575871228,31,8991.902,0,0,1,Moderately Engaged
1,23,12,2,4,235,11,14,37,236.629,93,0,3,1,0,0,1,88,172,29,3,1,2,1,2,0,2585,0,1,2.544397575871228,0,8755.273,0,0,1,Moderately Engaged
36,28,12,3,4,118,13,18,50,236.629,93,0,1,1,1,0,0,98,178,31,1,1,3,2,2,2,1534,0,0,2.544397575871228,31,11831.449999999999,0,0,1,Moderately Engaged
20,28,12,6,4,260,50,11,36,236.629,93,0,1,4,1,0,0,65,168,23,4,1,1,1,2,1,13000,1,0,2.544397575871228,23,8518.644,0,1,1,Moderately Engaged
24,4,12,5,4,246,25,16,41,236.629,93,0,1,0,1,0,0,67,170,23,8,1,1,2,2,1,6150,0,0,2.544397575871228,23,9701.788999999999,0,0,1,Moderately Engaged
3,28,12,5,4,179,51,18,38,236.629,93,0,1,0,1,0,0,89,170,31,1,1,3,1,2,2,9129,0,0,2.544397575871228,31,8991.902,0,0,1,Moderately Engaged
3,28,12,6,4,179,51,18,38,236.629,93,0,1,0,1,0,0,89,170,31,1,1,3,1,2,2,9129,1,0,2.544397575871228,31,8991.902,0,0,1,Moderately Engaged
22,23,12,3,4,179,26,9,30,236.629,93,0,3,0,0,0,0,56,171,19,1,1,1,0,1,0,4654,0,0,2.544397575871228,0,7098.87,0,0,1,Moderately Engaged
34,25,12,3,4,118,10,10,37,236.629,93,0,1,0,0,0,0,83,172,28,8,1,2,1,1,0,1180,0,0,2.544397575871228,0,8755.273,0,0,1,Moderately Engaged
1,25,12,5,4,235,11,14,37,236.629,93,0,3,1,0,0,1,88,172,29,2,1,2,1,2,0,2585,0,0,2.544397575871228,0,8755.273,0,0,1,Moderately Engaged
3,28,12,6,4,179,51,18,38,236.629,93,0,1,0,1,0,0,89,170,31,1,1,3,1,2,2,9129,1,0,2.544397575871228,31,8991.902,0,0,1,Moderately Engaged
5,13,12,3,2,235,20,13,43,236.629,93,0,1,1,1,0,0,106,167,38,8,1,3,2,2,2,4700,0,0,2.544397575871228,38,10175.047,0,0,1,Moderately Engaged
1,14,12,3,2,235,11,14,37,236.629,93,0,3,1,0,0,1,88,172,29,4,1,2,1,2,0,2585,0,0,2.544397575871228,0,8755.273,0,0,1,Moderately Engaged
20,26,12,4,2,260,50,11,36,236.629,93,0,1,4,1,0,0,65,168,23,8,1,1,1,2,1,13000,0,0,2.544397575871228,23,8518.644,0,1,1,Moderately Engaged
30,28,12,2,2,157,27,6,29,236.629,93,0,1,0,1,1,0,75,185,22,2,1,1,0,1,2,4239,0,1,2.544397575871228,23,6862.241,0,0,1,Moderately Engaged
3,28,12,2,2,179,51,18,38,236.629,93,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,1,2.544397575871228,31,8991.902,0,0,1,Moderately Engaged
11,19,12,2,2,289,36,13,33,236.629,93,0,1,2,1,0,1,90,172,30,8,1,2,1,2,2,10404,0,1,2.544397575871228,30,7808.757,0,0,1,Moderately Engaged
28,23,1,4,2,225,26,9,28,330.061,100,0,1,1,0,0,2,69,169,24,5,1,1,0,1,0,5850,0,0,3.300609669939033,0,9241.707999999999,0,0,1,Moderately Engaged
34,19,1,2,2,118,10,10,37,330.061,100,0,1,0,0,0,0,83,172,28,26,2,2,1,1,0,1180,0,1,3.300609669939033,0,12212.257,0,0,2,At-Risk
14,23,1,2,2,155,12,14,34,330.061,100,0,1,2,1,0,0,95,196,25,2,1,1,1,2,1,1860,0,1,3.300609669939033,25,11222.073999999999,0,0,1,Moderately Engaged
1,13,1,3,2,235,11,14,37,330.061,100,0,3,1,0,0,1,88,172,29,1,1,2,1,2,0,2585,0,0,3.300609669939033,0,12212.257,0,0,1,Moderately Engaged
14,23,1,3,2,155,12,14,34,330.061,100,0,1,2,1,0,0,95,196,25,4,1,1,1,2,1,1860,0,0,3.300609669939033,25,11222.073999999999,0,0,1,Moderately Engaged
11,26,1,2,2,289,36,13,33,330.061,100,0,1,2,1,0,1,90,172,30,8,1,2,1,2,2,10404,0,1,3.300609669939033,30,10892.012999999999,0,0,1,Moderately Engaged
15,3,1,4,2,291,31,12,40,330.061,100,0,1,1,1,0,1,73,171,25,8,1,1,1,2,1,9021,0,0,3.300609669939033,25,13202.439999999999,0,0,1,Moderately Engaged
5,26,1,2,2,235,20,13,43,330.061,100,0,1,1,1,0,0,106,167,38,8,1,3,2,2,2,4700,0,1,3.300609669939033,38,14192.623,0,0,1,Moderately Engaged
36,26,1,2,2,118,13,18,50,330.061,100,0,1,1,1,0,0,98,178,31,4,1,3,2,2,2,1534,0,1,3.300609669939033,31,16503.05,0,0,1,Moderately Engaged
3,28,1,4,2,179,51,18,38,330.061,100,0,1,0,1,0,0,89,170,31,1,1,3,1,2,2,9129,0,0,3.300609669939033,31,12542.318,0,0,1,Moderately Engaged
3,28,1,6,2,179,51,18,38,330.061,100,0,1,0,1,0,0,89,170,31,1,1,3,1,2,2,9129,1,0,3.300609669939033,31,12542.318,0,0,1,Moderately Engaged
34,28,2,3,2,118,10,10,37,251.818,96,0,1,0,0,0,0,83,172,28,2,1,2,1,1,0,1180,0,0,2.623103893426678,0,9317.266,0,0,1,Moderately Engaged
3,27,2,4,2,179,51,18,38,251.818,96,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,0,2.623103893426678,31,9569.084,0,0,1,Moderately Engaged
28,7,2,4,2,225,26,9,28,251.818,96,0,1,1,0,0,2,69,169,24,1,1,1,0,1,0,5850,0,0,2.623103893426678,0,7050.904,0,0,1,Moderately Engaged
11,22,2,6,2,289,36,13,33,251.818,96,0,1,2,1,0,1,90,172,30,3,1,2,1,2,2,10404,1,0,2.623103893426678,30,8309.994,0,0,1,Moderately Engaged
20,28,2,6,2,260,50,11,36,251.818,96,0,1,4,1,0,0,65,168,23,3,1,1,1,2,1,13000,1,0,2.623103893426678,23,9065.448,0,1,1,Moderately Engaged
3,23,2,6,2,179,51,18,38,251.818,96,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,1,0,2.623103893426678,31,9569.084,0,0,1,Moderately Engaged
3,27,2,2,2,179,51,18,38,251.818,96,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,1,2.623103893426678,31,9569.084,0,0,1,Moderately Engaged
3,27,2,4,2,179,51,18,38,251.818,96,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,0,2.623103893426678,31,9569.084,0,0,1,Moderately Engaged
3,10,2,5,2,179,51,18,38,251.818,96,0,1,0,1,0,0,89,170,31,8,1,3,1,2,2,9129,0,0,2.623103893426678,31,9569.084,0,0,1,Moderately Engaged
24,26,2,5,2,246,25,16,41,251.818,96,0,1,0,1,0,0,67,170,23,8,1,1,2,2,1,6150,0,0,2.623103893426678,23,10324.538,0,0,1,Moderately Engaged
3,27,2,6,2,179,51,18,38,251.818,96,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,1,0,2.623103893426678,31,9569.084,0,0,1,Moderately Engaged
6,22,2,2,2,189,29,13,33,251.818,96,0,1,2,0,0,2,69,167,25,8,1,1,1,2,0,5481,0,1,2.623103893426678,0,8309.994,0,0,1,Moderately Engaged
3,27,2,2,2,179,51,18,38,251.818,96,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,1,2.623103893426678,31,9569.084,0,0,1,Moderately Engaged
24,23,2,3,2,246,25,16,41,251.818,96,0,1,0,1,0,0,67,170,23,2,1,1,2,2,1,6150,0,0,2.623103893426678,23,10324.538,0,0,1,Moderately Engaged
15,23,2,3,2,291,31,12,40,251.818,96,0,1,1,1,0,1,73,171,25,2,1,1,1,2,1,9021,0,0,2.623103893426678,25,10072.720000000001,0,0,1,Moderately Engaged
30,11,2,4,2,157,27,6,29,251.818,96,0,1,0,1,1,0,75,185,22,16,2,1,0,1,2,4239,0,0,2.623103893426678,23,7302.722000000001,0,0,2,At-Risk
3,27,2,4,2,179,51,18,38,251.818,96,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,0,2.623103893426678,31,9569.084,0,0,1,Moderately Engaged
3,27,2,6,2,179,51,18,38,251.818,96,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,1,0,2.623103893426678,31,9569.084,0,0,1,Moderately Engaged
24,10,2,6,2,246,25,16,41,251.818,96,0,1,0,1,0,0,67,170,23,24,2,1,2,2,1,6150,1,0,2.623103893426678,23,10324.538,0,0,2,At-Risk
3,27,2,4,2,179,51,18,38,251.818,96,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,0,2.623103893426678,31,9569.084,0,0,1,Moderately Engaged
3,27,2,6,2,179,51,18,38,251.818,96,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,1,0,2.623103893426678,31,9569.084,0,0,1,Moderately Engaged
34,18,3,3,2,118,10,10,37,244.387,98,0,1,0,0,0,0,83,172,28,8,1,2,1,1,0,1180,0,0,2.4937446434954444,0,9042.319,0,0,1,Moderately Engaged
24,19,3,4,2,246,25,16,41,244.387,98,0,1,0,1,0,0,67,170,23,16,2,1,2,2,1,6150,0,0,2.4937446434954444,23,10019.867,0,0,2,At-Risk
24,28,3,6,2,246,25,16,41,244.387,98,0,1,0,1,0,0,67,170,23,2,1,1,2,2,1,6150,1,0,2.4937446434954444,23,10019.867,0,0,1,Moderately Engaged
20,28,3,6,2,260,50,11,36,244.387,98,0,1,4,1,0,0,65,168,23,4,1,1,1,2,1,13000,1,0,2.4937446434954444,23,8797.932,0,1,1,Moderately Engaged
3,28,3,2,2,179,51,18,38,244.387,98,0,1,0,1,0,0,89,170,31,2,1,3,1,2,2,9129,0,1,2.4937446434954444,31,9286.706,0,0,1,Moderately Engaged
1,22,3,2,2,235,11,14,37,244.387,98,0,3,1,0,0,1,88,172,29,8,1,2,1,2,0,2585,0,1,2.4937446434954444,0,9042.319,0,0,1,Moderately Engaged
17,22,3,3,2,179,22,17,40,244.387,98,0,2,2,0,1,0,63,170,22,8,1,1,1,2,1,3938,0,0,2.4937446434954444,1,9775.48,0,0,1,Moderately Engaged
23,22,3,3,2,378,49,11,36,244.387,98,0,1,2,0,1,4,65,174,21,8,1,1,1,2,1,18522,0,0,2.4937446434954444,1,8797.932,0,0,1,Moderately Engaged
3,28,3,2,2,179,51,18,38,244.387,98,0,1,0,1,0,0,89,170,31,16,2,3,1,2,2,9129,0,1,2.4937446434954444,31,9286.706,0,0,1,Moderately Engaged
10,22,3,4,2,361,52,3,28,244.387,98,0,1,1,1,0,4,80,172,27,8,1,2,0,0,1,18772,0,0,2.4937446434954444,27,6842.836,0,0,1,Moderately Engaged
13,0,3,4,2,369,17,12,31,244.387,98,1,1,3,1,0,0,70,169,25,0,0,1,1,2,1,6273,0,0,2.4937446434954444,25,7575.997,1,1,0,Highly Engaged
1,21,3,5,2,235,11,14,37,244.387,98,0,3,1,0,0,1,88,172,29,8,1,2,1,2,0,2585,0,0,2.4937446434954444,0,9042.319,0,0,1,Moderately Engaged
36,23,3,6,3,118,13,18,50,244.387,98,0,1,1,1,0,0,98,178,31,2,1,3,2,2,2,1534,1,0,2.4937446434954444,31,12219.35,0,0,1,Moderately Engaged
36,14,3,3,3,118,13,18,50,244.387,98,0,1,1,1,0,0,98,178,31,3,1,3,2,2,2,1534,0,0,2.4937446434954444,31,12219.35,0,0,1,Moderately Engaged
36,13,3,4,3,118,13,18,50,244.387,98,0,1,1,1,0,0,98,178,31,8,1,3,2,2,2,1534,0,0,2.4937446434954444,31,12219.35,0,0,1,Moderately Engaged
1,0,3,5,3,235,11,14,37,244.387,98,1,3,1,0,0,1,88,172,29,0,0,2,1,2,0,2585,0,0,2.4937446434954444,0,9042.319,1,0,0,Highly Engaged
24,0,3,5,3,246,25,16,41,244.387,98,1,1,0,1,0,0,67,170,23,0,0,1,2,2,1,6150,0,0,2.4937446434954444,23,10019.867,1,0,0,Highly Engaged
36,0,3,5,3,118,13,18,50,244.387,98,1,1,1,1,0,0,98,178,31,0,0,3,2,2,2,1534,0,0,2.4937446434954444,31,12219.35,1,0,0,Highly Engaged
3,28,3,6,3,179,51,18,38,244.387,98,0,1,0,1,0,0,89,170,31,8,1,3,1,2,2,9129,1,0,2.4937446434954444,31,9286.706,0,0,1,Moderately Engaged
11,22,3,6,3,289,36,13,33,244.387,98,0,1,2,1,0,1,90,172,30,8,1,2,1,2,2,10404,1,0,2.4937446434954444,30,8064.771,0,0,1,Moderately Engaged
20,19,3,2,3,260,50,11,36,244.387,98,0,1,4,1,0,0,65,168,23,8,1,1,1,2,1,13000,0,1,2.4937446434954444,23,8797.932,0,1,1,Moderately Engaged
24,28,3,3,3,246,25,16,41,244.387,98,0,1,0,1,0,0,67,170,23,2,1,1,2,2,1,6150,0,0,2.4937446434954444,23,10019.867,0,0,1,Moderately Engaged
3,28,4,4,3,179,51,18,38,239.409,98,0,1,0,1,0,0,89,170,31,4,1,3,1,2,2,9129,0,0,2.442948730311354,31,9097.542,0,0,1,Moderately Engaged
20,28,4,6,3,260,50,11,36,239.409,98,0,1,4,1,0,0,65,168,23,3,1,1,1,2,1,13000,1,0,2.442948730311354,23,8618.724,0,1,1,Moderately Engaged
18,26,4,6,3,330,16,4,28,239.409,98,0,2,0,0,0,0,84,182,25,4,1,1,0,0,0,5280,1,0,2.442948730311354,0,6703.451999999999,0,0,1,Moderately Engaged
13,22,4,2,3,369,17,12,31,239.409,98,0,1,3,1,0,0,70,169,25,4,1,1,1,2,1,6273,0,1,2.442948730311354,25,7421.679,0,1,1,Moderately Engaged
33,26,4,2,3,248,25,14,47,239.409,98,0,1,2,0,0,1,86,165,32,4,1,3,2,2,1,6200,0,1,2.442948730311354,0,11252.223,0,0,1,Moderately Engaged
18,23,4,4,3,330,16,4,28,239.409,98,0,2,0,0,0,0,84,182,25,8,1,1,0,0,0,5280,0,0,2.442948730311354,0,6703.451999999999,0,0,1,Moderately Engaged
3,28,4,4,3,179,51,18,38,239.409,98,0,1,0,1,0,0,89,170,31,8,1,3,1,2,2,9129,0,0,2.442948730311354,31,9097.542,0,0,1,Moderately Engaged
36,23,4,2,3,118,13,18,50,239.409,98,0,1,1,1,0,0,98,178,31,1,1,3,2,2,2,1534,0,1,2.442948730311354,31,11970.449999999999,0,0,1,Moderately Engaged
36,13,4,4,3,118,13,18,50,239.409,98,0,1,1,1,0,0,98,178,31,26,2,3,2,2,2,1534,0,0,2.442948730311354,31,11970.449999999999,0,0,1,Moderately Engaged
26,28,4,6,3,300,26,13,43,239.409,98,0,1,2,1,1,1,77,175,25,8,1,1,2,2,2,7800,1,0,2.442948730311354,26,10294.587,0,0,1,Moderately Engaged
20,28,4,6,3,260,50,11,36,239.409,98,0,1,4,1,0,0,65,168,23,4,1,1,1,2,1,13000,1,0,2.442948730311354,23,8618.724,0,1,1,Moderately Engaged
3,28,4,2,3,179,51,18,38,239.409,98,0,1,0,1,0,0,89,170,31,4,1,3,1,2,2,9129,0,1,2.442948730311354,31,9097.542,0,0,1,Moderately Engaged
34,11,4,4,3,118,10,10,37,239.409,98,0,1,0,0,0,0,83,172,28,2,1,2,1,1,0,1180,0,0,2.442948730311354,0,8858.133,0,0,1,Moderately Engaged
5,13,5,2,3,235,20,13,43,246.074,99,0,1,1,1,0,0,106,167,38,16,2,3,2,2,2,4700,0,1,2.485595708525686,38,10581.182,0,0,2,At-Risk
33,23,5,4,3,248,25,14,47,246.074,99,0,1,2,0,0,1,86,165,32,2,1,3,2,2,1,6200,0,0,2.485595708525686,0,11565.478000000001,0,0,1,Moderately Engaged
13,10,5,2,3,369,17,12,31,246.074,99,0,1,3,1,0,0,70,169,25,8,1,1,1,2,1,6273,0,1,2.485595708525686,25,7628.294000000001,0,1,1,Moderately Engaged
22,23,5,4,3,179,26,9,30,246.074,99,0,3,0,0,0,0,56,171,19,3,1,1,0,1,0,4654,0,0,2.485595708525686,0,7382.22,0,0,1,Moderately Engaged
3,28,5,4,3,179,51,18,38,246.074,99,0,1,0,1,0,0,89,170,31,4,1,3,1,2,2,9129,0,0,2.485595708525686,31,9350.812,0,0,1,Moderately Engaged
10,23,5,5,3,361,52,3,28,246.074,99,0,1,1,1,0,4,80,172,27,1,1,2,0,0,1,18772,0,0,2.485595708525686,27,6890.072,0,0,1,Moderately Engaged
20,28,5,6,3,260,50,11,36,246.074,99,0,1,4,1,0,0,65,168,23,3,1,1,1,2,1,13000,1,0,2.485595708525686,23,8858.664,0,1,1,Moderately Engaged
17,11,5,2,3,179,22,17,40,246.074,99,0,2,2,0,1,0,63,170,22,2,1,1,1,2,1,3938,0,1,2.485595708525686,1,9842.960000000001,0,0,1,Moderately Engaged
17,8,5,2,3,179,22,17,40,246.074,99,0,2,2,0,1,0,63,170,22,3,1,1,1,2,1,3938,0,1,2.485595708525686,1,9842.960000000001,0,0,1,Moderately Engaged
9,18,5,4,3,228,14,16,58,246.074,99,0,1,2,0,0,1,65,172,22,8,1,1,3,2,0,3192,0,0,2.485595708525686,0,14272.292000000001,0,0,1,Moderately Engaged
28,25,5,4,3,225,26,9,28,246.074,99,0,1,1,0,0,2,69,169,24,3,1,1,0,1,0,5850,0,0,2.485595708525686,0,6890.072,0,0,1,Moderately Engaged
18,13,5,6,3,330,16,4,28,246.074,99,0,2,0,0,0,0,84,182,25,8,1,1,0,0,0,5280,1,0,2.485595708525686,0,6890.072,0,0,1,Moderately Engaged
22,25,5,2,3,179,26,9,30,246.074,99,0,3,0,0,0,0,56,171,19,2,1,1,0,1,0,4654,0,1,2.485595708525686,0,7382.22,0,0,1,Moderately Engaged
34,28,5,2,3,118,10,10,37,246.074,99,0,1,0,0,0,0,83,172,28,1,1,2,1,1,0,1180,0,1,2.485595708525686,0,9104.738000000001,0,0,1,Moderately Engaged
1,1,5,2,3,235,11,14,37,246.074,99,0,3,1,0,0,1,88,172,29,8,1,2,1,2,0,2585,0,1,2.485595708525686,0,9104.738000000001,0,0,1,Moderately Engaged
22,23,5,4,3,179,26,9,30,246.074,99,0,3,0,0,0,0,56,171,19,3,1,1,0,1,0,4654,0,0,2.485595708525686,0,7382.22,0,0,1,Moderately Engaged
34,23,6,2,3,118,10,10,37,253.957,95,0,1,0,0,0,0,83,172,28,3,1,2,1,1,0,1180,0,1,2.6732312975546,0,9396.409,0,0,1,Moderately Engaged
3,28,6,2,3,179,51,18,38,253.957,95,0,1,0,1,0,0,89,170,31,3,1,3,1,2,2,9129,0,1,2.6732312975546,31,9650.366,0,0,1,Moderately Engaged
34,28,6,3,3,118,10,10,37,253.957,95,0,1,0,0,0,0,83,172,28,2,1,2,1,1,0,1180,0,0,2.6732312975546,0,9396.409,0,0,1,Moderately Engaged
28,23,6,5,3,225,26,9,28,253.957,95,0,1,1,0,0,2,69,169,24,4,1,1,0,1,0,5850,0,0,2.6732312975546,0,7110.796,0,0,1,Moderately Engaged
20,28,6,6,3,260,50,11,36,253.957,95,0,1,4,1,0,0,65,168,23,4,1,1,1,2,1,13000,1,0,2.6732312975546,23,9142.452,0,1,1,Moderately Engaged
